"MODEL(모델명)","SERIAL(시리얼)","PM25(초미세먼지)","PM10(미세먼지)","TEMP(기온)","HUMI(상대습도)","WIND_DIRE(풍향)","WIND_SPEED(풍속)","GUST_DIRE(돌풍 풍향)","GUST_SPEED(돌풍 풍속)","INTE_ILLU(조도)","ULTRA_RAYS(자외선)","NOISE(소음)","VIBR_X(진동x)","VIBR_Y(진동y)","VIBR_Z(진동z)","VIBR_X_MAX(진동x 최대)","VIBR_Y_MAX(진동y 최대)","VIBR_Z_MAX(진동z 최대)","EFFE_TEMP(흑구 온도)","PM25_STD(초미세먼지 보정)","PM10_STD(미세먼지 보정)","REG_DATE(측정시간)","CARBON_MONO(일산화탄소)","NITROGEN_DIO(이산화질소)","SULFUR_DIO(이산화황)","AMMONIA(암모니아)","HYDROGEN_SULF(황화수소)","OZONE(오존)","DB_DATE(등록일시)"
"SDOT001","V02Q1940512",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:41"
"SDOT001","V02Q1940672",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:41"
"SDOT001","V02Q1940308",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:41"
"SDOT001","OC3CL200024",999,999,,,,,,,,,99,,,,,,,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:41"
"SDOT001","V02Q1940626",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:41"
"SDOT001","V02Q1940788",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:41"
"SDOT001","V02Q1940566",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:41"
"SDOT001","V02Q1940332",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:41"
"SDOT001","V02Q1940068",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:41"
"SDOT001","V02Q1940858",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:41"
"SDOT001","V02Q1940428",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:41"
"SDOT001","OC3CL200152",999,999,99.9,99,999.9,9.9,999,99.9,,,99,,,,,,,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:41"
"SDOT001","V02Q1940862",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:42"
"SDOT001","OC3CL200212",999,999,99.9,99,,,,,,,99,,,,,,,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:42"
"SDOT001","OC3CL200032",999,999,99.9,99,,,,,,,99,,,,,,,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:42"
"SDOT001","OC3CL200216",999,999,99.9,99,,,,,,,,,,,,,,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:42"
"SDOT001","V02Q1940784",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:42"
"SDOT001","OC3CL200132",999,999,99.9,99,,,,,,,99,,,,,,,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:42"
"SDOT001","V02Q1940514",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:42"
"SDOT001","V02Q1940935",999,999,99.9,99,,,,,,,,,,,,,,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:42"
"SDOT001","OC3CL200094",999,999,99.9,99,,,,,,,99,,,,,,,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:42"
"SDOT001","V02Q1940692",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:42"
"SDOT001","V02Q1940632",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:42"
"SDOT001","V02Q1940442",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:42"
"SDOT001","V02Q1940426",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:42"
"SDOT001","V02Q1940610",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:42"
"SDOT001","V02Q1940754",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:42"
"SDOT001","V02Q1940572",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:42"
"SDOT001","V02Q1940852",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:43"
"SDOT001","V02Q1940866",,,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,99.9,,,"202103010000",,,,,,,"2021-03-01 00:00:43"
"SDOT001","V02Q1940064",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:43"
"SDOT001","V02Q1940548",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:43"
"SDOT001","V02Q1940388",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:43"
"SDOT001","V02Q1940326",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:43"
"SDOT001","V02Q1940312",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,99.9,999,999,"202103010000",,,,,,,"2021-03-01 00:00:43"
"SDOT001","OC3CL200154",999,999,99.9,99,999.9,9.9,999,99.9,,,99,,,,,,,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:43"
"SDOT001","V02Q1940084",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:43"
"SDOT001","V02Q1940814",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,99.9,999,999,"202103010000",,,,,,,"2021-03-01 00:00:43"
"SDOT001","V02Q1940810",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:43"
"SDOT001","OC3CL200014",999,999,99.9,99,,,,,,9.9,99,,,,,,,99.9,999,999,"202103010000",,,,9.999,9.999,,"2021-03-01 00:00:43"
"SDOT001","V02Q1940434",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:43"
"SDOT001","V02Q1940156",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:43"
"SDOT001","OC3CL200194",999,999,99.9,99,,,,,,,99,,,,,,,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:43"
"SDOT001","V02Q1940454",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:43"
"SDOT001","V02Q1940268",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:44"
"SDOT001","V02Q1940334",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:44"
"SDOT001","OC3CL200034",999,999,99.9,99,,,,,,,99,,,,,,,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:44"
"SDOT001","V02Q1940456",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:44"
"SDOT001","V02Q1940690",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:44"
"SDOT001","V02Q1940150",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:44"
"SDOT001","OC3CL200217",999,999,99.9,99,,,,,,,99,,,,,,,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:44"
"SDOT001","V02Q1940734",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:44"
"SDOT001","V02Q1940792",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:44"
"SDOT001","V02Q1940846",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:44"
"SDOT001","V02Q1940874",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:44"
"SDOT001","OC3CL200214",999,999,99.9,99,,,,,,,99,,,,,,,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:44"
"SDOT001","V02Q1940186",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:44"
"SDOT001","V02Q1940516",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:44"
"SDOT001","OC3CL200036",999,999,99.9,99,,,,,,,99,,,,,,,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:44"
"SDOT001","V02Q1940674",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:45"
"SDOT001","V02Q1940210",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:45"
"SDOT001","V02Q1940396",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:45"
"SDOT001","V02Q1940554",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:45"
"SDOT001","V02Q1940096",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:45"
"SDOT001","V02Q1940330",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:45"
"SDOT001","V02Q1940314",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:45"
"SDOT001","V02Q1940132",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:45"
"SDOT001","V02Q1940248",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:45"
"SDOT001","OC3CL200156",999,999,99.9,99,,,,,,,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",9.999,9.999,9.999,,,,"2021-03-01 00:00:45"
"SDOT001","V02Q1940750",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,99.9,999,999,"202103010000",,,,,,,"2021-03-01 00:00:45"
"SDOT001","OC3CL200096",999,999,99.9,99,,,,,,,99,,,,,,,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:45"
"SDOT001","V02Q1940370",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:45"
"SDOT001","V02Q1940446",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:45"
"SDOT001","V02Q1940208",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:45"
"SDOT001","V02Q1940748",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:45"
"SDOT001","V02Q1940668",999,999,99.9,99,,,,,99999,9.9,99,,,,,,,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:45"
"SDOT001","V02Q1940422",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:46"
"SDOT001","V02Q1940786",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:46"
"SDOT001","V02Q1940192",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:46"
"SDOT001","V02Q1940328",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:46"
"SDOT001","V02Q1940630",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:46"
"SDOT001","V02Q1940816",999,999,99.9,99,999.9,9.9,999,99.9,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:46"
"SDOT001","V02Q1940872",,,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,,,"202103010000",,,,,,,"2021-03-01 00:00:46"
"SDOT001","V02Q1940458",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:46"
"SDOT001","V02Q1940694",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:47"
"SDOT001","OC3CL200074",999,999,99.9,99,,,,,,,99,,,,,,,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:47"
"SDOT001","V02Q1940098",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:47"
"SDOT001","V02Q1940188",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:47"
"SDOT001","V02Q1940880",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:47"
"SDOT001","V02Q1940310",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:47"
"SDOT001","V02Q1940430",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:47"
"SDOT001","V02Q1940818",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:47"
"SDOT001","V02Q1940614",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:47"
"SDOT001","V02Q1940482",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:47"
"SDOT001","V02Q1940850",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:47"
"SDOT001","V02Q1940688",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:47"
"SDOT001","V02Q1940806",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:47"
"SDOT001","V02Q1940698",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:47"
"SDOT001","OC3CL200158",999,999,99.9,99,,,,,,,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",9.999,9.999,9.999,,,,"2021-03-01 00:00:47"
"SDOT001","V02Q1940844",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:47"
"SDOT001","OC3CL200072",999,999,99.9,99,,,,,,,99,,,,,,,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:47"
"SDOT001","OC3CL200098",999,999,99.9,99,,,,,,,99,,,,,,,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:47"
"SDOT001","V02Q1940578",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:47"
"SDOT001","V02Q1940398",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:48"
"SDOT001","V02Q1940160",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:48"
"SDOT001","OC3CL200038",999,999,99.9,99,,,,,,,99,,,,,,,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:48"
"SDOT001","V02Q1940570",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:48"
"SDOT001","V02Q1940092",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:48"
"SDOT001","V02Q1940752",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:48"
"SDOT001","V02Q1940216",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:48"
"SDOT001","OC3CL200160",999,999,99.9,99,,,,,,,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",9.999,9.999,9.999,,,,"2021-03-01 00:00:48"
"SDOT001","V02Q1940508",999,999,99.9,99,,,,,99999,9.9,,,,,,,,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:48"
"SDOT001","OC3CL200080",999,999,99.9,99,,,,,99999,,99,,,,,,,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:48"
"SDOT001","V02Q1940280",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:48"
"SDOT001","V02Q1940820",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:48"
"SDOT001","V02Q1940640",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:48"
"SDOT001","V02Q1940100",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:48"
"SDOT001","OC3CL200120",999,999,99.9,99,,,,,,,99,,,,,,,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:49"
"SDOT001","V02Q1940374",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:49"
"SDOT001","V02Q1940134",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:49"
"SDOT001","V02Q1940636",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:49"
"SDOT001","V02Q1940400",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:49"
"SDOT001","V02Q1940074",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:49"
"SDOT001","V02Q1940576",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:49"
"SDOT001","V02Q1940252",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:49"
"SDOT001","V02Q1940700",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:49"
"SDOT001","V02Q1940492",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:49"
"SDOT001","OC3CL200040",999,999,99.9,99,,,,,,,99,,,,,,,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:49"
"SDOT001","OC3CL200100",999,999,99.9,99,,,,,,,99,,,,,,,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:50"
"SDOT001","V02Q1940130",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:50"
"SDOT001","V02Q1940282",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:50"
"SDOT001","V02Q1940392",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:50"
"SDOT001","V02Q1940522",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:50"
"SDOT001","V02Q1940789",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:51"
"SDOT001","V02Q1940870",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,99.9,999,999,"202103010000",,,,,,,"2021-03-01 00:00:51"
"SDOT001","V02Q1940394",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:51"
"SDOT001","V02Q1940102",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:51"
"SDOT001","V02Q1940342",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:51"
"SDOT001","V02Q1940634",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:51"
"SDOT001","V02Q1940220",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:51"
"SDOT001","OC3CL200042",999,999,99.9,99,,,,,,,99,,,,,,,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:51"
"SDOT001","V02Q1940760",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:51"
"SDOT001","V02Q1940574",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:51"
"SDOT001","V02Q1940854",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:52"
"SDOT001","OC3CL200044",999,999,99.9,99,,,,,,,99,,,,,,,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:52"
"SDOT001","V02Q1940404",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:52"
"SDOT001","V02Q1940794",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:52"
"SDOT001","V02Q1940462",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:52"
"SDOT001","V02Q1940524",999,999,99.9,99,,,,,99999,9.9,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",,,,,,,"2021-03-01 00:00:52"
"SDOT001","OC3CL200166",999,999,99.9,99,,,,,,,99,9.99,9.99,9.99,99.99,99.99,99.99,,999,999,"202103010000",9.999,9.999,9.999,,,,"2021-03-01 00:00:52"
